"","scenario","type","method1","method2","distance"
"2154","348","OCCURRENCE","classic","pooling",0.8108
"2155","348","IMPACT","area","center",0.0815
"2156","348","OCCURRENCE","area","center",0.0486
"2157","348","IMPACT","area","centertogrid",0.2066
"2158","348","OCCURRENCE","area","centertogrid",0.152
"2159","348","IMPACT","area","reachedgrid",0.1674
"2160","348","OCCURRENCE","area","reachedgrid",0.1418
"2161","348","IMPACT","area","weighted",0.0252
"2162","348","OCCURRENCE","area","weighted",0.0166
"2163","348","IMPACT","area","pooling",0.6236
"2164","348","OCCURRENCE","area","pooling",0.5541
"2165","348","IMPACT","center","centertogrid",0.2514
"2166","348","OCCURRENCE","center","centertogrid",0.1892
"2167","348","IMPACT","center","reachedgrid",0.1646
"2168","348","OCCURRENCE","center","reachedgrid",0.1792
"2169","348","IMPACT","center","weighted",0.0723
"2170","348","OCCURRENCE","center","weighted",0.0554
"2171","348","IMPACT","center","pooling",0.6892
"2172","348","OCCURRENCE","center","pooling",0.5676
"2173","348","IMPACT","centertogrid","reachedgrid",0.0868
"2174","348","OCCURRENCE","centertogrid","reachedgrid",0.0179
"2175","348","IMPACT","centertogrid","weighted",0.2314
"2176","348","OCCURRENCE","centertogrid","weighted",0.1466
"2177","348","IMPACT","centertogrid","pooling",0.7534
"2178","348","OCCURRENCE","centertogrid","pooling",0.6486
"2179","348","IMPACT","reachedgrid","weighted",0.1636
"2180","348","OCCURRENCE","reachedgrid","weighted",0.1352
"2181","348","IMPACT","reachedgrid","pooling",0.7452
"2182","348","OCCURRENCE","reachedgrid","pooling",0.6387
"2183","348","IMPACT","weighted","pooling",0.6486
"2184","348","OCCURRENCE","weighted","pooling",0.5619
"2185","349","IMPACT","classic","area",0.3258
"2186","349","OCCURRENCE","classic","area",0.3783
"2187","349","IMPACT","classic","center",0.3733
"2188","349","OCCURRENCE","classic","center",0.4
"2189","349","IMPACT","classic","centertogrid",0.1121
"2190","349","OCCURRENCE","classic","centertogrid",0.2533
"2191","349","IMPACT","classic","reachedgrid",0.1539
"2192","349","OCCURRENCE","classic","reachedgrid",0.25
"2193","349","IMPACT","classic","weighted",0.34
"2194","349","OCCURRENCE","classic","weighted",0.3699
"2195","349","IMPACT","classic","pooling",0.7067
"2196","349","OCCURRENCE","classic","pooling",0.8667
"2197","349","IMPACT","area","center",0.0969
"2198","349","OCCURRENCE","area","center",0.1109
"2199","349","IMPACT","area","centertogrid",0.2138
"2200","349","OCCURRENCE","area","centertogrid",0.2421
"2201","349","IMPACT","area","reachedgrid",0.1902
"2202","349","OCCURRENCE","area","reachedgrid",0.1904
"2203","349","IMPACT","area","weighted",0.0143
"2204","349","OCCURRENCE","area","weighted",0.0124
"2205","349","IMPACT","area","pooling",0.5678
"2206","349","OCCURRENCE","area","pooling",0.6434
"2207","349","IMPACT","center","centertogrid",0.2613
"2208","349","OCCURRENCE","center","centertogrid",0.2133
"2209","349","IMPACT","center","reachedgrid",0.2195
"2210","349","OCCURRENCE","center","reachedgrid",0.1617
"2211","349","IMPACT","center","weighted",0.0831
"2212","349","OCCURRENCE","center","weighted",0.1155
"2213","349","IMPACT","center","pooling",0.6
"2214","349","OCCURRENCE","center","pooling",0.6
"2215","349","IMPACT","centertogrid","reachedgrid",0.0418
"2216","349","OCCURRENCE","centertogrid","reachedgrid",0.0517
"2217","349","IMPACT","centertogrid","weighted",0.2279
"2218","349","OCCURRENCE","centertogrid","weighted",0.2501
"2219","349","IMPACT","centertogrid","pooling",0.5946
"2220","349","OCCURRENCE","centertogrid","pooling",0.6133
"2221","349","IMPACT","reachedgrid","weighted",0.1868
"2222","349","OCCURRENCE","reachedgrid","weighted",0.1984
"2223","349","IMPACT","reachedgrid","pooling",0.5528
"2224","349","OCCURRENCE","reachedgrid","pooling",0.6167
"2225","349","IMPACT","weighted","pooling",0.5817
"2226","349","OCCURRENCE","weighted","pooling",0.6538
"2227","350","IMPACT","classic","area",0.2774
"2228","350","OCCURRENCE","classic","area",0.2722
"2229","350","IMPACT","classic","center",0.36
"2230","350","OCCURRENCE","classic","center",0.24
"2231","350","IMPACT","classic","centertogrid",0.12
"2232","350","OCCURRENCE","classic","centertogrid",0.0667
"2233","350","IMPACT","classic","reachedgrid",0.1358
"2234","350","OCCURRENCE","classic","reachedgrid",0.1223
"2235","350","IMPACT","classic","weighted",0.2938
"2236","350","OCCURRENCE","classic","weighted",0.2502
"2237","350","IMPACT","classic","pooling",0.6667
"2238","350","OCCURRENCE","classic","pooling",0.52
"2239","350","IMPACT","area","center",0.1054
"2240","350","OCCURRENCE","area","center",0.0898
"2241","350","IMPACT","area","centertogrid",0.2254
"2242","350","OCCURRENCE","area","centertogrid",0.2055
"2243","350","IMPACT","area","reachedgrid",0.1821
"2244","350","OCCURRENCE","area","reachedgrid",0.2203
"2245","350","IMPACT","area","weighted",0.0233
"2246","350","OCCURRENCE","area","weighted",0.0301
"2247","350","IMPACT","area","pooling",0.5357
"2248","350","OCCURRENCE","area","pooling",0.6279
"2249","350","IMPACT","center","centertogrid",0.24
"2250","350","OCCURRENCE","center","centertogrid",0.1867
"2251","350","IMPACT","center","reachedgrid",0.2246
"2252","350","OCCURRENCE","center","reachedgrid",0.1937
"2253","350","IMPACT","center","weighted",0.0888
"2254","350","OCCURRENCE","center","weighted",0.07
"2255","350","IMPACT","center","pooling",0.5467
"2256","350","OCCURRENCE","center","pooling",0.56
"2257","350","IMPACT","centertogrid","reachedgrid",0.0838
"2258","350","OCCURRENCE","centertogrid","reachedgrid",0.0556
"2259","350","IMPACT","centertogrid","weighted",0.2089
"2260","350","OCCURRENCE","centertogrid","weighted",0.1835
"2261","350","IMPACT","centertogrid","pooling",0.5467
"2262","350","OCCURRENCE","centertogrid","pooling",0.5467
"2263","350","IMPACT","reachedgrid","weighted",0.176
"2264","350","OCCURRENCE","reachedgrid","weighted",0.2039
"2265","350","IMPACT","reachedgrid","pooling",0.5312
"2266","350","OCCURRENCE","reachedgrid","pooling",0.5263
"2267","350","IMPACT","weighted","pooling",0.5225
"2268","350","OCCURRENCE","weighted","pooling",0.6084
"2269","351","IMPACT","classic","area",0.404
"2270","351","OCCURRENCE","classic","area",0.2657
"2271","351","IMPACT","classic","center",0.4189
"2272","351","OCCURRENCE","classic","center",0.2973
"2273","351","IMPACT","classic","centertogrid",0.2764
"2274","351","OCCURRENCE","classic","centertogrid",0.1216
"2275","351","IMPACT","classic","reachedgrid",0.2493
"2276","351","OCCURRENCE","classic","reachedgrid",0.1617
"2277","351","IMPACT","classic","weighted",0.4177
"2278","351","OCCURRENCE","classic","weighted",0.2631
"2279","351","IMPACT","classic","pooling",0.8243
"2280","351","OCCURRENCE","classic","pooling",0.7838
"2281","351","IMPACT","area","center",0.0893
"2282","351","OCCURRENCE","area","center",0.0822
"2283","351","IMPACT","area","centertogrid",0.2247
"2284","351","OCCURRENCE","area","centertogrid",0.1895
"2285","351","IMPACT","area","reachedgrid",0.1546
"2286","351","OCCURRENCE","area","reachedgrid",0.1831
"2287","351","IMPACT","area","weighted",0.019
"2288","351","OCCURRENCE","area","weighted",0.0064
"2289","351","IMPACT","area","pooling",0.5124
"2290","351","OCCURRENCE","area","pooling",0.5669
"2291","351","IMPACT","center","centertogrid",0.2136
"2292","351","OCCURRENCE","center","centertogrid",0.1757
"2293","351","IMPACT","center","reachedgrid",0.1721
"2294","351","OCCURRENCE","center","reachedgrid",0.1558
"2295","351","IMPACT","center","weighted",0.0708
"2296","351","OCCURRENCE","center","weighted",0.0816
"2297","351","IMPACT","center","pooling",0.5135
"2298","351","OCCURRENCE","center","pooling",0.5676
"2299","351","IMPACT","centertogrid","reachedgrid",0.102
"2300","351","OCCURRENCE","centertogrid","reachedgrid",0.0401
"2301","351","IMPACT","centertogrid","weighted",0.2109
"2302","351","OCCURRENCE","centertogrid","weighted",0.192
"2303","351","IMPACT","centertogrid","pooling",0.5479
"2304","351","OCCURRENCE","centertogrid","pooling",0.6622
"2305","351","IMPACT","reachedgrid","weighted",0.1684
"2306","351","OCCURRENCE","reachedgrid","weighted",0.1856
"2307","351","IMPACT","reachedgrid","pooling",0.575
"2308","351","OCCURRENCE","reachedgrid","pooling",0.622
"2309","351","IMPACT","weighted","pooling",0.5263
"2310","351","OCCURRENCE","weighted","pooling",0.5715
"2311","352","IMPACT","classic","area",0.2651
"2312","352","OCCURRENCE","classic","area",0.3532
"2313","352","IMPACT","classic","center",0.3056
"2314","352","OCCURRENCE","classic","center",0.375
"2315","352","IMPACT","classic","centertogrid",0.1667
"2316","352","OCCURRENCE","classic","centertogrid",0.25
"2317","352","IMPACT","classic","reachedgrid",0.1428
"2318","352","OCCURRENCE","classic","reachedgrid",0.222
"2319","352","IMPACT","classic","weighted",0.2552
"2320","352","OCCURRENCE","classic","weighted",0.3597
"2321","352","IMPACT","classic","pooling",0.6111
"2322","352","OCCURRENCE","classic","pooling",0.8333
"2323","352","IMPACT","area","center",0.0801
"2324","352","OCCURRENCE","area","center",0.0825
"2325","352","IMPACT","area","centertogrid",0.2023
"2326","352","OCCURRENCE","area","centertogrid",0.2219
"2327","352","IMPACT","area","reachedgrid",0.1929
"2328","352","OCCURRENCE","area","reachedgrid",0.1939
"2329","352","IMPACT","area","weighted",0.0123
"2330","352","OCCURRENCE","area","weighted",0.007
"2331","352","IMPACT","area","pooling",0.659
"2332","352","OCCURRENCE","area","pooling",0.5692
"2333","352","IMPACT","center","centertogrid",0.2639
"2334","352","OCCURRENCE","center","centertogrid",0.1944
"2335","352","IMPACT","center","reachedgrid",0.2544
"2336","352","OCCURRENCE","center","reachedgrid",0.2055
"2337","352","IMPACT","center","weighted",0.0697
"2338","352","OCCURRENCE","center","weighted",0.0775
"2339","352","IMPACT","center","pooling",0.6389
"2340","352","OCCURRENCE","center","pooling",0.5972
"2341","352","IMPACT","centertogrid","reachedgrid",0.0594
"2342","352","OCCURRENCE","centertogrid","reachedgrid",0.0354
"2343","352","IMPACT","centertogrid","weighted",0.2121
"2344","352","OCCURRENCE","centertogrid","weighted",0.2199
"2345","352","IMPACT","centertogrid","pooling",0.5694
"2346","352","OCCURRENCE","centertogrid","pooling",0.6667
"2347","352","IMPACT","reachedgrid","weighted",0.2026
"2348","352","OCCURRENCE","reachedgrid","weighted",0.1918
"2349","352","IMPACT","reachedgrid","pooling",0.56
"2350","352","OCCURRENCE","reachedgrid","pooling",0.6777
"2351","352","IMPACT","weighted","pooling",0.6556
"2352","352","OCCURRENCE","weighted","pooling",0.5716
"2353","353","IMPACT","classic","area",0.3124
"2354","353","OCCURRENCE","classic","area",0.3671
"2355","353","IMPACT","classic","center",0.36
"2356","353","OCCURRENCE","classic","center",0.3467
"2357","353","IMPACT","classic","centertogrid",0.12
"2358","353","OCCURRENCE","classic","centertogrid",0.16
"2359","353","IMPACT","classic","reachedgrid",0.1511
"2360","353","OCCURRENCE","classic","reachedgrid",0.1912
"2361","353","IMPACT","classic","weighted",0.3298
"2362","353","OCCURRENCE","classic","weighted",0.3676
"2363","353","IMPACT","classic","pooling",0.6667
"2364","353","OCCURRENCE","classic","pooling",0.6667
"2365","353","IMPACT","area","center",0.0706
"2366","353","OCCURRENCE","area","center",0.048
"2367","353","IMPACT","area","centertogrid",0.1924
"2368","353","OCCURRENCE","area","centertogrid",0.2071
"2369","353","IMPACT","area","reachedgrid",0.1612
"2370","353","OCCURRENCE","area","reachedgrid",0.1758
"2371","353","IMPACT","area","weighted",0.0215
"2372","353","OCCURRENCE","area","weighted",0.0096
"2373","353","IMPACT","area","pooling",0.5098
"2374","353","OCCURRENCE","area","pooling",0.8015
"2375","353","IMPACT","center","centertogrid",0.24
"2376","353","OCCURRENCE","center","centertogrid",0.1867
"2377","353","IMPACT","center","reachedgrid",0.2089
"2378","353","OCCURRENCE","center","reachedgrid",0.1646
"2379","353","IMPACT","center","weighted",0.0608
"2380","353","OCCURRENCE","center","weighted",0.0458
"2381","353","IMPACT","center","pooling",0.5333
"2382","353","OCCURRENCE","center","pooling",0.7867
"2383","353","IMPACT","centertogrid","reachedgrid",0.0698
"2384","353","OCCURRENCE","centertogrid","reachedgrid",0.0444
"2385","353","IMPACT","centertogrid","weighted",0.2098
"2386","353","OCCURRENCE","centertogrid","weighted",0.2076
"2387","353","IMPACT","centertogrid","pooling",0.5467
"2388","353","OCCURRENCE","centertogrid","pooling",0.7467
"2389","353","IMPACT","reachedgrid","weighted",0.1786
"2390","353","OCCURRENCE","reachedgrid","weighted",0.1764
"2391","353","IMPACT","reachedgrid","pooling",0.5155
"2392","353","OCCURRENCE","reachedgrid","pooling",0.7023
"2393","353","IMPACT","weighted","pooling",0.5223
"2394","353","OCCURRENCE","weighted","pooling",0.8032
"2395","354","IMPACT","classic","area",0.2891
"2396","354","OCCURRENCE","classic","area",0.3872
"2397","354","IMPACT","classic","center",0.3108
"2398","354","OCCURRENCE","classic","center",0.3514
"2399","354","IMPACT","classic","centertogrid",0.2062
"2400","354","OCCURRENCE","classic","centertogrid",0.2162
"2401","354","IMPACT","classic","reachedgrid",0.1581
"2402","354","OCCURRENCE","classic","reachedgrid",0.2293
"2403","354","IMPACT","classic","weighted",0.3233
"2404","354","OCCURRENCE","classic","weighted",0.3686
"2405","354","IMPACT","classic","pooling",0.5135
"2406","354","OCCURRENCE","classic","pooling",0.6216
"2407","354","IMPACT","area","center",0.1151
"2408","354","OCCURRENCE","area","center",0.0813
"2409","354","IMPACT","area","centertogrid",0.208
"2410","354","OCCURRENCE","area","centertogrid",0.1957
"2411","354","IMPACT","area","reachedgrid",0.1927
"2412","354","OCCURRENCE","area","reachedgrid",0.1833
"2413","354","IMPACT","area","weighted",0.0524
"2414","354","OCCURRENCE","area","weighted",0.0202
"2415","354","IMPACT","area","pooling",0.635
"2416","354","OCCURRENCE","area","pooling",0.5074
"2417","354","IMPACT","center","centertogrid",0.2197
"2418","354","OCCURRENCE","center","centertogrid",0.1757
"2419","354","IMPACT","center","reachedgrid",0.2174
"2420","354","OCCURRENCE","center","reachedgrid",0.1888
"2421","354","IMPACT","center","weighted",0.0655
"2422","354","OCCURRENCE","center","weighted",0.0631
"2423","354","IMPACT","center","pooling",0.5811
"2424","354","OCCURRENCE","center","pooling",0.5
"2425","354","IMPACT","centertogrid","reachedgrid",0.0707
"2426","354","OCCURRENCE","centertogrid","reachedgrid",0.043
"2427","354","IMPACT","centertogrid","weighted",0.1798
"2428","354","OCCURRENCE","centertogrid","weighted",0.1784
"2429","354","IMPACT","centertogrid","pooling",0.5479
"2430","354","OCCURRENCE","centertogrid","pooling",0.5946
"2431","354","IMPACT","reachedgrid","weighted",0.1774
"2432","354","OCCURRENCE","reachedgrid","weighted",0.1674
"2433","354","IMPACT","reachedgrid","pooling",0.5394
"2434","354","OCCURRENCE","reachedgrid","pooling",0.6077
"2435","354","IMPACT","weighted","pooling",0.6
"2436","354","OCCURRENCE","weighted","pooling",0.5231
"2437","355","IMPACT","classic","area",0.337
"2438","355","OCCURRENCE","classic","area",0.4313
"2439","355","IMPACT","classic","center",0.3919
"2440","355","OCCURRENCE","classic","center",0.4595
"2441","355","IMPACT","classic","centertogrid",0.1757
"2442","355","OCCURRENCE","classic","centertogrid",0.303
"2443","355","IMPACT","classic","reachedgrid",0.1467
"2444","355","OCCURRENCE","classic","reachedgrid",0.2463
"2445","355","IMPACT","classic","weighted",0.3577
"2446","355","OCCURRENCE","classic","weighted",0.442
"2447","355","IMPACT","classic","pooling",0.5541
"2448","355","OCCURRENCE","classic","pooling",0.8784
"2449","355","IMPACT","area","center",0.078
"2450","355","OCCURRENCE","area","center",0.0947
"2451","355","IMPACT","area","centertogrid",0.1854
"2452","355","OCCURRENCE","area","centertogrid",0.3082
"2453","355","IMPACT","area","reachedgrid",0.1903
"2454","355","OCCURRENCE","area","reachedgrid",0.2432
"2455","355","IMPACT","area","weighted",0.0213
"2456","355","OCCURRENCE","area","weighted",0.0133
"2457","355","IMPACT","area","pooling",0.6087
"2458","355","OCCURRENCE","area","pooling",0.5202
"2459","355","IMPACT","center","centertogrid",0.2432
"2460","355","OCCURRENCE","center","centertogrid",0.3436
"2461","355","IMPACT","center","reachedgrid",0.2452
"2462","355","OCCURRENCE","center","reachedgrid",0.2786
"2463","355","IMPACT","center","weighted",0.0797
"2464","355","OCCURRENCE","center","weighted",0.0845
"2465","355","IMPACT","center","pooling",0.6216
"2466","355","OCCURRENCE","center","pooling",0.5811
"2467","355","IMPACT","centertogrid","reachedgrid",0.0727
"2468","355","OCCURRENCE","centertogrid","reachedgrid",0.065
"2469","355","IMPACT","centertogrid","weighted",0.1834
"2470","355","OCCURRENCE","centertogrid","weighted",0.3044
"2471","355","IMPACT","centertogrid","pooling",0.5405
"2472","355","OCCURRENCE","centertogrid","pooling",0.5753
"2473","355","IMPACT","reachedgrid","weighted",0.2111
"2474","355","OCCURRENCE","reachedgrid","weighted",0.2394
"2475","355","IMPACT","reachedgrid","pooling",0.5478
"2476","355","OCCURRENCE","reachedgrid","pooling",0.6404
"2477","355","IMPACT","weighted","pooling",0.6209
"2478","355","OCCURRENCE","weighted","pooling",0.5317
"2479","356","IMPACT","classic","area",0.27
"2480","356","OCCURRENCE","classic","area",0.3238
"2481","356","IMPACT","classic","center",0.2817
"2482","356","OCCURRENCE","classic","center",0.3803
"2483","356","IMPACT","classic","centertogrid",0.0423
"2484","356","OCCURRENCE","classic","centertogrid",0.2817
"2485","356","IMPACT","classic","reachedgrid",0.0843
"2486","356","OCCURRENCE","classic","reachedgrid",0.1726
"2487","356","IMPACT","classic","weighted",0.2727
"2488","356","OCCURRENCE","classic","weighted",0.3408
"2489","356","IMPACT","classic","pooling",0.6761
"2490","356","OCCURRENCE","classic","pooling",0.5634
"2491","356","IMPACT","area","center",0.0937
"2492","356","OCCURRENCE","area","center",0.0995
"2493","356","IMPACT","area","centertogrid",0.2559
"2494","356","OCCURRENCE","area","centertogrid",0.2887
"2495","356","IMPACT","area","reachedgrid",0.1857
"2496","356","OCCURRENCE","area","reachedgrid",0.1796
"2497","356","IMPACT","area","weighted",0.009
"2498","356","OCCURRENCE","area","weighted",0.0171
"2499","356","IMPACT","area","pooling",0.6658
"2500","356","OCCURRENCE","area","pooling",0.5745
"2501","356","IMPACT","center","centertogrid",0.2676
"2502","356","OCCURRENCE","center","centertogrid",0.2958
"2503","356","IMPACT","center","reachedgrid",0.1974
"2504","356","OCCURRENCE","center","reachedgrid",0.2077
"2505","356","IMPACT","center","weighted",0.0897
"2506","356","OCCURRENCE","center","weighted",0.0864
"2507","356","IMPACT","center","pooling",0.662
"2508","356","OCCURRENCE","center","pooling",0.5211
"2509","356","IMPACT","centertogrid","reachedgrid",0.0702
"2510","356","OCCURRENCE","centertogrid","reachedgrid",0.1091
"2511","356","IMPACT","centertogrid","weighted",0.2586
"2512","356","OCCURRENCE","centertogrid","weighted",0.2832
"2513","356","IMPACT","centertogrid","pooling",0.7183
"2514","356","OCCURRENCE","centertogrid","pooling",0.5634
"2515","356","IMPACT","reachedgrid","weighted",0.1884
"2516","356","OCCURRENCE","reachedgrid","weighted",0.1741
"2517","356","IMPACT","reachedgrid","pooling",0.6928
"2518","356","OCCURRENCE","reachedgrid","pooling",0.5763
"2519","356","IMPACT","weighted","pooling",0.6726
"2520","356","OCCURRENCE","weighted","pooling",0.5575
"2521","357","IMPACT","classic","area",0.2496
"2522","357","OCCURRENCE","classic","area",0.2354
"2523","357","IMPACT","classic","center",0.3333
"2524","357","OCCURRENCE","classic","center",0.2533
"2525","357","IMPACT","classic","centertogrid",0.069
"2526","357","OCCURRENCE","classic","centertogrid",0.12
"2527","357","IMPACT","classic","reachedgrid",0.0897
"2528","357","OCCURRENCE","classic","reachedgrid",0.1047
"2529","357","IMPACT","classic","weighted",0.2704
"2530","357","OCCURRENCE","classic","weighted",0.2361
"2531","357","IMPACT","classic","pooling",0.5333
"2532","357","OCCURRENCE","classic","pooling",0.5467
"2533","357","IMPACT","area","center",0.1129
"2534","357","OCCURRENCE","area","center",0.0684
"2535","357","IMPACT","area","centertogrid",0.1874
"2536","357","OCCURRENCE","area","centertogrid",0.2016
"2537","357","IMPACT","area","reachedgrid",0.1908
"2538","357","OCCURRENCE","area","reachedgrid",0.1773
"2539","357","IMPACT","area","weighted",0.0255
"2540","357","OCCURRENCE","area","weighted",0.0066
"2541","357","IMPACT","area","pooling",0.5075
"2542","357","OCCURRENCE","area","pooling",0.5492
"2543","357","IMPACT","center","centertogrid",0.3
"2544","357","OCCURRENCE","center","centertogrid",0.1733
"2545","357","IMPACT","center","reachedgrid",0.2479
"2546","357","OCCURRENCE","center","reachedgrid",0.1503
"2547","357","IMPACT","center","weighted",0.0887
"2548","357","OCCURRENCE","center","weighted",0.062
"2549","357","IMPACT","center","pooling",0.5067
"2550","357","OCCURRENCE","center","pooling",0.6133
"2551","357","IMPACT","centertogrid","reachedgrid",0.087
"2552","357","OCCURRENCE","centertogrid","reachedgrid",0.0243
"2553","357","IMPACT","centertogrid","weighted",0.2113
"2554","357","OCCURRENCE","centertogrid","weighted",0.2003
"2555","357","IMPACT","centertogrid","pooling",0.5
"2556","357","OCCURRENCE","centertogrid","pooling",0.6667
"2557","357","IMPACT","reachedgrid","weighted",0.1808
"2558","357","OCCURRENCE","reachedgrid","weighted",0.1759
"2559","357","IMPACT","reachedgrid","pooling",0.5521
"2560","357","OCCURRENCE","reachedgrid","pooling",0.6423
"2561","357","IMPACT","weighted","pooling",0.5314
"2562","357","OCCURRENCE","weighted","pooling",0.5557
"2563","358","IMPACT","classic","area",0.277
"2564","358","OCCURRENCE","classic","area",0.3896
"2565","358","IMPACT","classic","center",0.3108
"2566","358","OCCURRENCE","classic","center",0.4459
"2567","358","IMPACT","classic","centertogrid",0.0811
"2568","358","OCCURRENCE","classic","centertogrid",0.2703
"2569","358","IMPACT","classic","reachedgrid",0.1502
"2570","358","OCCURRENCE","classic","reachedgrid",0.2653
"2571","358","IMPACT","classic","weighted",0.2923
"2572","358","OCCURRENCE","classic","weighted",0.3997
"2573","358","IMPACT","classic","pooling",0.5946
"2574","358","OCCURRENCE","classic","pooling",0.8243
"2575","358","IMPACT","area","center",0.097
"2576","358","OCCURRENCE","area","center",0.0735
"2577","358","IMPACT","area","centertogrid",0.2375
"2578","358","OCCURRENCE","area","centertogrid",0.2001
"2579","358","IMPACT","area","reachedgrid",0.161
"2580","358","OCCURRENCE","area","reachedgrid",0.1621
"2581","358","IMPACT","area","weighted",0.028
"2582","358","OCCURRENCE","area","weighted",0.0175
"2583","358","IMPACT","area","pooling",0.5284
"2584","358","OCCURRENCE","area","pooling",0.5122
"2585","358","IMPACT","center","centertogrid",0.2297
"2586","358","OCCURRENCE","center","centertogrid",0.1757
"2587","358","IMPACT","center","reachedgrid",0.1772
"2588","358","OCCURRENCE","center","reachedgrid",0.1807
"2589","358","IMPACT","center","weighted",0.0697
"2590","358","OCCURRENCE","center","weighted",0.0626
"2591","358","IMPACT","center","pooling",0.527
"2592","358","OCCURRENCE","center","pooling",0.5135
"2593","358","IMPACT","centertogrid","reachedgrid",0.0973
"2594","358","OCCURRENCE","centertogrid","reachedgrid",0.038
"2595","358","IMPACT","centertogrid","weighted",0.2156
"2596","358","OCCURRENCE","centertogrid","weighted",0.1897
"2597","358","IMPACT","centertogrid","pooling",0.5676
"2598","358","OCCURRENCE","centertogrid","pooling",0.5541
"2599","358","IMPACT","reachedgrid","weighted",0.1495
"2600","358","OCCURRENCE","reachedgrid","weighted",0.1517
"2601","358","IMPACT","reachedgrid","pooling",0.5316
"2602","358","OCCURRENCE","reachedgrid","pooling",0.5591
"2603","358","IMPACT","weighted","pooling",0.5464
"2604","358","OCCURRENCE","weighted","pooling",0.5069
"2605","359","IMPACT","classic","area",0.3368
"2606","359","OCCURRENCE","classic","area",0.2867
"2607","359","IMPACT","classic","center",0.3867
"2608","359","OCCURRENCE","classic","center",0.3067
"2609","359","IMPACT","classic","centertogrid",0.24
"2610","359","OCCURRENCE","classic","centertogrid",0.1067
"2611","359","IMPACT","classic","reachedgrid",0.179
"2612","359","OCCURRENCE","classic","reachedgrid",0.1157
"2613","359","IMPACT","classic","weighted",0.3766
"2614","359","OCCURRENCE","classic","weighted",0.2738
"2615","359","IMPACT","classic","pooling",0.8933
"2616","359","OCCURRENCE","classic","pooling",0.5467
"2617","359","IMPACT","area","center",0.1094
"2618","359","OCCURRENCE","area","center",0.0596
"2619","359","IMPACT","area","centertogrid",0.2489
"2620","359","OCCURRENCE","area","centertogrid",0.18
"2621","359","IMPACT","area","reachedgrid",0.188
"2622","359","OCCURRENCE","area","reachedgrid",0.1709
"2623","359","IMPACT","area","weighted",0.0399
"2624","359","OCCURRENCE","area","weighted",0.0168
"2625","359","IMPACT","area","pooling",0.5694
"2626","359","OCCURRENCE","area","pooling",0.5264
"2627","359","IMPACT","center","centertogrid",0.3067
"2628","359","OCCURRENCE","center","centertogrid",0.2
"2629","359","IMPACT","center","reachedgrid",0.2457
"2630","359","OCCURRENCE","center","reachedgrid",0.1909
"2631","359","IMPACT","center","weighted",0.0803
"2632","359","OCCURRENCE","center","weighted",0.0549
"2633","359","IMPACT","center","pooling",0.5467
"2634","359","OCCURRENCE","center","pooling",0.56
"2635","359","IMPACT","centertogrid","reachedgrid",0.0886
"2636","359","OCCURRENCE","centertogrid","reachedgrid",0.0463
"2637","359","IMPACT","centertogrid","weighted",0.2353
"2638","359","OCCURRENCE","centertogrid","weighted",0.1876
"2639","359","IMPACT","centertogrid","pooling",0.6533
"2640","359","OCCURRENCE","centertogrid","pooling",0.64
"2641","359","IMPACT","reachedgrid","weighted",0.1976
"2642","359","OCCURRENCE","reachedgrid","weighted",0.1581
"2643","359","IMPACT","reachedgrid","pooling",0.7143
"2644","359","OCCURRENCE","reachedgrid","pooling",0.5938
"2645","359","IMPACT","weighted","pooling",0.5296
"2646","359","OCCURRENCE","weighted","pooling",0.5146
"2647","360","IMPACT","classic","area",0.2985
"2648","360","OCCURRENCE","classic","area",0.3146
"2649","360","IMPACT","classic","center",0.3014
"2650","360","OCCURRENCE","classic","center",0.3288
"2651","360","IMPACT","classic","centertogrid",0.1781
"2652","360","OCCURRENCE","classic","centertogrid",0.1918
"2653","360","IMPACT","classic","reachedgrid",0.1277
"2654","360","OCCURRENCE","classic","reachedgrid",0.1821
"2655","360","IMPACT","classic","weighted",0.3101
"2656","360","OCCURRENCE","classic","weighted",0.3043
"2657","360","IMPACT","classic","pooling",0.5205
"2658","360","OCCURRENCE","classic","pooling",0.7671
"2659","360","IMPACT","area","center",0.0858
"2660","360","OCCURRENCE","area","center",0.0549
"2661","360","IMPACT","area","centertogrid",0.1793
"2662","360","OCCURRENCE","area","centertogrid",0.1476
"2663","360","IMPACT","area","reachedgrid",0.1708
"2664","360","OCCURRENCE","area","reachedgrid",0.1352
"2665","360","IMPACT","area","weighted",0.0217
"2666","360","OCCURRENCE","area","weighted",0.0117
"2667","360","IMPACT","area","pooling",0.5103
"2668","360","OCCURRENCE","area","pooling",0.5525
"2669","360","IMPACT","center","centertogrid",0.2329
"2670","360","OCCURRENCE","center","centertogrid",0.137
"2671","360","IMPACT","center","reachedgrid",0.1825
"2672","360","OCCURRENCE","center","reachedgrid",0.1693
"2673","360","IMPACT","center","weighted",0.0834
"2674","360","OCCURRENCE","center","weighted",0.0571
"2675","360","IMPACT","center","pooling",0.5205
"2676","360","OCCURRENCE","center","pooling",0.5205
"2677","360","IMPACT","centertogrid","reachedgrid",0.0571
"2678","360","OCCURRENCE","centertogrid","reachedgrid",0.0323
"2679","360","IMPACT","centertogrid","weighted",0.1974
"2680","360","OCCURRENCE","centertogrid","weighted",0.1462
"2681","360","IMPACT","centertogrid","pooling",0.5205
"2682","360","OCCURRENCE","centertogrid","pooling",0.5753
"2683","360","IMPACT","reachedgrid","weighted",0.1824
