"","scenario","type","method1","method2","distance","pValue"
"860","352","OCCURRENCE","centertogrid","weighted",NA,0.0337175191128896
"861","352","IMPACT","reachedgrid","weighted",NA,0.0295358158163479
"862","352","OCCURRENCE","reachedgrid","weighted",NA,0.0144628512292917
"863","352","IMPACT","pooling","weighted",NA,1.56430424169685e-17
"864","352","OCCURRENCE","pooling","weighted",NA,1.92978966140345e-16
"865","353","IMPACT","classic","weighted",NA,0.00109529068008566
"866","353","OCCURRENCE","classic","weighted",NA,0.00080998141221133
"867","353","IMPACT","area","weighted",NA,0.531961527510167
"868","353","OCCURRENCE","area","weighted",NA,0.543725046993759
"869","353","IMPACT","center","weighted",NA,0.678921743116441
"870","353","OCCURRENCE","center","weighted",NA,0.742461414418502
"871","353","IMPACT","centertogrid","weighted",NA,0.0281886961968027
"872","353","OCCURRENCE","centertogrid","weighted",NA,0.0374902014385112
"873","353","IMPACT","reachedgrid","weighted",NA,0.0427458978800444
"874","353","OCCURRENCE","reachedgrid","weighted",NA,0.0223626957774513
"875","353","IMPACT","pooling","weighted",NA,1.11111120304486e-16
"876","353","OCCURRENCE","pooling","weighted",NA,0
"877","354","IMPACT","classic","weighted",NA,0.00355874141312353
"878","354","OCCURRENCE","classic","weighted",NA,0.000379260256628787
"879","354","IMPACT","area","weighted",NA,0.420065068401872
"880","354","OCCURRENCE","area","weighted",NA,0.524287460216823
"881","354","IMPACT","center","weighted",NA,0.662356507793721
"882","354","OCCURRENCE","center","weighted",NA,0.685350925526001
"883","354","IMPACT","centertogrid","weighted",NA,0.0490393643264397
"884","354","OCCURRENCE","centertogrid","weighted",NA,0.0682742866614379
"885","354","IMPACT","reachedgrid","weighted",NA,0.0305475226506184
"886","354","OCCURRENCE","reachedgrid","weighted",NA,0.0221720828514401
"887","354","IMPACT","pooling","weighted",NA,3.45390382960886e-17
"888","354","OCCURRENCE","pooling","weighted",NA,9.12603326241879e-17
"889","355","IMPACT","classic","weighted",NA,0.000762562203876566
"890","355","OCCURRENCE","classic","weighted",NA,6.38794134692262e-05
"891","355","IMPACT","area","weighted",NA,0.523705804330688
"892","355","OCCURRENCE","area","weighted",NA,0.543089307817101
"893","355","IMPACT","center","weighted",NA,0.655358884627502
"894","355","OCCURRENCE","center","weighted",NA,0.640189121595315
"895","355","IMPACT","centertogrid","weighted",NA,0.0605101521775254
"896","355","OCCURRENCE","centertogrid","weighted",NA,0.00384801044969601
"897","355","IMPACT","reachedgrid","weighted",NA,0.0349258174704058
"898","355","OCCURRENCE","reachedgrid","weighted",NA,0.00524163870679987
"899","355","IMPACT","pooling","weighted",NA,4.05231403988182e-18
"900","355","OCCURRENCE","pooling","weighted",NA,5.46007683510652e-17
"901","356","IMPACT","classic","weighted",NA,0.0170076808015212
"902","356","OCCURRENCE","classic","weighted",NA,0.00311030019701447
"903","356","IMPACT","area","weighted",NA,0.541495676826555
"904","356","OCCURRENCE","area","weighted",NA,0.532471994847746
"905","356","IMPACT","center","weighted",NA,0.60340271607194
"906","356","OCCURRENCE","center","weighted",NA,0.594645904123073
"907","356","IMPACT","centertogrid","weighted",NA,0.0160034449601642
"908","356","OCCURRENCE","centertogrid","weighted",NA,0.00972933460141961
"909","356","IMPACT","reachedgrid","weighted",NA,0.0357972174977426
"910","356","OCCURRENCE","reachedgrid","weighted",NA,0.0313781713873407
"911","356","IMPACT","pooling","weighted",NA,6.56141807553468e-18
"912","356","OCCURRENCE","pooling","weighted",NA,1.55053747619149e-16
"913","357","IMPACT","classic","weighted",NA,0.0103906275074063
"914","357","OCCURRENCE","classic","weighted",NA,0.0204731894274021
"915","357","IMPACT","area","weighted",NA,0.507579942430191
"916","357","OCCURRENCE","area","weighted",NA,0.54215682722562
"917","357","IMPACT","center","weighted",NA,0.565793795682306
"918","357","OCCURRENCE","center","weighted",NA,0.715332498631656
"919","357","IMPACT","centertogrid","weighted",NA,0.0224034736198669
"920","357","OCCURRENCE","centertogrid","weighted",NA,0.0571870467448478
"921","357","IMPACT","reachedgrid","weighted",NA,0.0228757086869046
"922","357","OCCURRENCE","reachedgrid","weighted",NA,0.0600100130001151
"923","357","IMPACT","pooling","weighted",NA,4.32986979603811e-17
"924","357","OCCURRENCE","pooling","weighted",NA,3.521627434111e-17
"925","358","IMPACT","classic","weighted",NA,0.00558927331941183
"926","358","OCCURRENCE","classic","weighted",NA,0.00026447278275487
"927","358","IMPACT","area","weighted",NA,0.516327175670507
"928","358","OCCURRENCE","area","weighted",NA,0.532754842048543
"929","358","IMPACT","center","weighted",NA,0.604060558702074
"930","358","OCCURRENCE","center","weighted",NA,0.676860438826088
"931","358","IMPACT","centertogrid","weighted",NA,0.016643632522638
"932","358","OCCURRENCE","centertogrid","weighted",NA,0.0757366954608803
"933","358","IMPACT","reachedgrid","weighted",NA,0.0575286877534953
"934","358","OCCURRENCE","reachedgrid","weighted",NA,0.0439750557318869
"935","358","IMPACT","pooling","weighted",NA,7.56061879769732e-17
"936","358","OCCURRENCE","pooling","weighted",NA,7.45181694128405e-17
"937","359","IMPACT","classic","weighted",NA,0.000287313018705511
"938","359","OCCURRENCE","classic","weighted",NA,0.00804539800573377
"939","359","IMPACT","area","weighted",NA,0.461406360121127
"940","359","OCCURRENCE","area","weighted",NA,0.530526692265753
"941","359","IMPACT","center","weighted",NA,0.564049926144026
"942","359","OCCURRENCE","center","weighted",NA,0.705434594466168
"943","359","IMPACT","centertogrid","weighted",NA,0.0281712664508264
"944","359","OCCURRENCE","centertogrid","weighted",NA,0.0492465857762509
"945","359","IMPACT","reachedgrid","weighted",NA,0.0244404770167858
"946","359","OCCURRENCE","reachedgrid","weighted",NA,0.0320672171714529
"947","359","IMPACT","pooling","weighted",NA,9.04387675859653e-17
"948","359","OCCURRENCE","pooling","weighted",NA,4.95825602797595e-17
"949","360","IMPACT","classic","weighted",NA,0.00504063573917947
"950","360","OCCURRENCE","classic","weighted",NA,0.00346608698744074
"951","360","IMPACT","area","weighted",NA,0.52288286376721
"952","360","OCCURRENCE","area","weighted",NA,0.537672669975399
"953","360","IMPACT","center","weighted",NA,0.624075452097883
"954","360","OCCURRENCE","center","weighted",NA,0.73351107883707
"955","360","IMPACT","centertogrid","weighted",NA,0.0516875785136349
"956","360","OCCURRENCE","centertogrid","weighted",NA,0.13905370875292
"957","360","IMPACT","reachedgrid","weighted",NA,0.0418990809290577
"958","360","OCCURRENCE","reachedgrid","weighted",NA,0.0569008286017472
"959","360","IMPACT","pooling","weighted",NA,1.89370741310313e-16
"960","360","OCCURRENCE","pooling","weighted",NA,4.97935026544383e-17
"961","361","IMPACT","classic","weighted",NA,0.00281898787570786
"962","361","OCCURRENCE","classic","weighted",NA,0.00138711965935759
"963","361","IMPACT","area","weighted",NA,0.533706895761321
"964","361","OCCURRENCE","area","weighted",NA,0.542193838206734
"965","361","IMPACT","center","weighted",NA,0.670110592154716
"966","361","OCCURRENCE","center","weighted",NA,0.711729602844059
"967","361","IMPACT","centertogrid","weighted",NA,0.0357791209322856
"968","361","OCCURRENCE","centertogrid","weighted",NA,0.00999207132817364
"969","361","IMPACT","reachedgrid","weighted",NA,0.0271972682485848
"970","361","OCCURRENCE","reachedgrid","weighted",NA,0.0202548906323751
"971","361","IMPACT","pooling","weighted",NA,2.7583491046812e-16
"972","361","OCCURRENCE","pooling","weighted",NA,2.70450328798688e-16
"973","362","IMPACT","classic","weighted",NA,0.0144392833249832
"974","362","OCCURRENCE","classic","weighted",NA,0.0250417167877619
"975","362","IMPACT","area","weighted",NA,0.33073178148544
"976","362","OCCURRENCE","area","weighted",NA,0.519364056825908
"977","362","IMPACT","center","weighted",NA,0.605566840405851
"978","362","OCCURRENCE","center","weighted",NA,0.669793482473864
"979","362","IMPACT","centertogrid","weighted",NA,0.0161370957405287
"980","362","OCCURRENCE","centertogrid","weighted",NA,0.136061421100263
"981","362","IMPACT","reachedgrid","weighted",NA,0.0212227704975408
"982","362","OCCURRENCE","reachedgrid","weighted",NA,0.0851709373112052
"983","362","IMPACT","pooling","weighted",NA,1.26187948978895e-16
"984","362","OCCURRENCE","pooling","weighted",NA,3.30846461338297e-18
"985","363","IMPACT","classic","weighted",NA,0.00757830582145518
"986","363","OCCURRENCE","classic","weighted",NA,0.00433353822186088
"987","363","IMPACT","area","weighted",NA,0.434213811170761
"988","363","OCCURRENCE","area","weighted",NA,0.531819877339864
"989","363","IMPACT","center","weighted",NA,0.611167662981044
"990","363","OCCURRENCE","center","weighted",NA,0.727566749641249
"991","363","IMPACT","centertogrid","weighted",NA,0.0520563815130184
"992","363","OCCURRENCE","centertogrid","weighted",NA,0.0381425072158853
"993","363","IMPACT","reachedgrid","weighted",NA,0.0438014325528185
"994","363","OCCURRENCE","reachedgrid","weighted",NA,0.0305454789593369
"995","363","IMPACT","pooling","weighted",NA,1.66631153319941e-15
"996","363","OCCURRENCE","pooling","weighted",NA,1.96667127028149e-15
"997","364","IMPACT","classic","weighted",NA,0.000776530671652593
"998","364","OCCURRENCE","classic","weighted",NA,0.000471503688927598
"999","364","IMPACT","area","weighted",NA,0.486803159210663
"1000","364","OCCURRENCE","area","weighted",NA,0.460303768948451
"1001","364","IMPACT","center","weighted",NA,0.706567547313003
"1002","364","OCCURRENCE","center","weighted",NA,0.692817806156948
"1003","364","IMPACT","centertogrid","weighted",NA,0.0594576716668397
"1004","364","OCCURRENCE","centertogrid","weighted",NA,0.0911239488903252
"1005","364","IMPACT","reachedgrid","weighted",NA,0.0224390399755705
"1006","364","OCCURRENCE","reachedgrid","weighted",NA,0.0380445194475808
"1007","364","IMPACT","pooling","weighted",NA,2.71840439047821e-14
"1008","364","OCCURRENCE","pooling","weighted",NA,2.40244824034619e-14
"1009","365","IMPACT","classic","weighted",NA,0.0160522631495503
"1010","365","OCCURRENCE","classic","weighted",NA,0.00120479917141113
"1011","365","IMPACT","area","weighted",NA,0.539382070038406
"1012","365","OCCURRENCE","area","weighted",NA,0.528233923591327
"1013","365","IMPACT","center","weighted",NA,0.574217452829355
"1014","365","OCCURRENCE","center","weighted",NA,0.684453405574199
"1015","365","IMPACT","centertogrid","weighted",NA,0.0295083796410419
"1016","365","OCCURRENCE","centertogrid","weighted",NA,0.128257727871519
"1017","365","IMPACT","reachedgrid","weighted",NA,0.0442070756677579
"1018","365","OCCURRENCE","reachedgrid","weighted",NA,0.0556697322797344
"1019","365","IMPACT","pooling","weighted",NA,9.70867830574207e-16
"1020","365","OCCURRENCE","pooling","weighted",NA,8.05733257891461e-16
"1021","366","IMPACT","classic","weighted",NA,0.0257973061117009
"1022","366","OCCURRENCE","classic","weighted",NA,0.00290247056856015
"1023","366","IMPACT","area","weighted",NA,0.527923934154841
"1024","366","OCCURRENCE","area","weighted",NA,0.518019582202291
"1025","366","IMPACT","center","weighted",NA,0.683321524873082
"1026","366","OCCURRENCE","center","weighted",NA,0.699734913967576
"1027","366","IMPACT","centertogrid","weighted",NA,0.0428848478591179
"1028","366","OCCURRENCE","centertogrid","weighted",NA,0.112583141977762
"1029","366","IMPACT","reachedgrid","weighted",NA,0.0364531185704673
"1030","366","OCCURRENCE","reachedgrid","weighted",NA,0.0487879181964768
"1031","366","IMPACT","pooling","weighted",NA,1.45392586858861e-15
"1032","366","OCCURRENCE","pooling","weighted",NA,6.89026613542865e-16
