"","scenario","type","method1","method2","distance"
"2740","346","OCCURRENCE","classic","weighted",0.3144
"2741","346","IMPACT","classic","pooling",1
"2742","346","OCCURRENCE","classic","pooling",0.6901
"2743","346","IMPACT","area","center",0.1362
"2744","346","OCCURRENCE","area","center",0.1126
"2745","346","IMPACT","area","centertogrid",0.3857
"2746","346","OCCURRENCE","area","centertogrid",0.1778
"2747","346","IMPACT","area","reachedgrid",0.2365
"2748","346","OCCURRENCE","area","reachedgrid",0.166
"2749","346","IMPACT","area","weighted",0.0593
"2750","346","OCCURRENCE","area","weighted",0.0279
"2751","346","IMPACT","area","pooling",0.8812
"2752","346","OCCURRENCE","area","pooling",0.568
"2753","346","IMPACT","center","centertogrid",0.4085
"2754","346","OCCURRENCE","center","centertogrid",0.2286
"2755","346","IMPACT","center","reachedgrid",0.3183
"2756","346","OCCURRENCE","center","reachedgrid",0.21
"2757","346","IMPACT","center","weighted",0.09
"2758","346","OCCURRENCE","center","weighted",0.0852
"2759","346","IMPACT","center","pooling",0.9014
"2760","346","OCCURRENCE","center","pooling",0.5493
"2761","346","IMPACT","centertogrid","reachedgrid",0.1493
"2762","346","OCCURRENCE","centertogrid","reachedgrid",0.045
"2763","346","IMPACT","centertogrid","weighted",0.3669
"2764","346","OCCURRENCE","centertogrid","weighted",0.1685
"2765","346","IMPACT","centertogrid","pooling",1
"2766","346","OCCURRENCE","centertogrid","pooling",0.5286
"2767","346","IMPACT","reachedgrid","weighted",0.2787
"2768","346","OCCURRENCE","reachedgrid","weighted",0.1633
"2769","346","IMPACT","reachedgrid","pooling",1
"2770","346","OCCURRENCE","reachedgrid","pooling",0.5224
"2771","346","IMPACT","weighted","pooling",0.8683
"2772","346","OCCURRENCE","weighted","pooling",0.5485
"2773","347","IMPACT","classic","area",0.2575
"2774","347","OCCURRENCE","classic","area",0.2635
"2775","347","IMPACT","classic","center",0.2568
"2776","347","OCCURRENCE","classic","center",0.2838
"2777","347","IMPACT","classic","centertogrid",0.1216
"2778","347","OCCURRENCE","classic","centertogrid",0.1161
"2779","347","IMPACT","classic","reachedgrid",0.105
"2780","347","OCCURRENCE","classic","reachedgrid",0.0861
"2781","347","IMPACT","classic","weighted",0.2722
"2782","347","OCCURRENCE","classic","weighted",0.2599
"2783","347","IMPACT","classic","pooling",0.5946
"2784","347","OCCURRENCE","classic","pooling",0.527
"2785","347","IMPACT","area","center",0.0721
"2786","347","OCCURRENCE","area","center",0.0695
"2787","347","IMPACT","area","centertogrid",0.2133
"2788","347","OCCURRENCE","area","centertogrid",0.188
"2789","347","IMPACT","area","reachedgrid",0.1663
"2790","347","OCCURRENCE","area","reachedgrid",0.1774
"2791","347","IMPACT","area","weighted",0.0214
"2792","347","OCCURRENCE","area","weighted",0.0166
"2793","347","IMPACT","area","pooling",0.5548
"2794","347","OCCURRENCE","area","pooling",0.5547
"2795","347","IMPACT","center","centertogrid",0.2027
"2796","347","OCCURRENCE","center","centertogrid",0.2242
"2797","347","IMPACT","center","reachedgrid",0.1938
"2798","347","OCCURRENCE","center","reachedgrid",0.1977
"2799","347","IMPACT","center","weighted",0.0517
"2800","347","OCCURRENCE","center","weighted",0.0624
"2801","347","IMPACT","center","pooling",0.5811
"2802","347","OCCURRENCE","center","pooling",0.5541
"2803","347","IMPACT","centertogrid","reachedgrid",0.091
"2804","347","OCCURRENCE","centertogrid","reachedgrid",0.03
"2805","347","IMPACT","centertogrid","weighted",0.1921
"2806","347","OCCURRENCE","centertogrid","weighted",0.1982
"2807","347","IMPACT","centertogrid","pooling",0.5135
"2808","347","OCCURRENCE","centertogrid","pooling",0.589
"2809","347","IMPACT","reachedgrid","weighted",0.1735
"2810","347","OCCURRENCE","reachedgrid","weighted",0.1738
"2811","347","IMPACT","reachedgrid","pooling",0.5316
"2812","347","OCCURRENCE","reachedgrid","pooling",0.5591
"2813","347","IMPACT","weighted","pooling",0.5761
"2814","347","OCCURRENCE","weighted","pooling",0.5517
"2815","348","IMPACT","classic","area",0.2869
"2816","348","OCCURRENCE","classic","area",0.314
"2817","348","IMPACT","classic","center",0.2973
"2818","348","OCCURRENCE","classic","center",0.3514
"2819","348","IMPACT","classic","centertogrid",0.1511
"2820","348","OCCURRENCE","classic","centertogrid",0.1622
"2821","348","IMPACT","classic","reachedgrid",0.1449
"2822","348","OCCURRENCE","classic","reachedgrid",0.1722
"2823","348","IMPACT","classic","weighted",0.3085
"2824","348","OCCURRENCE","classic","weighted",0.3074
"2825","348","IMPACT","classic","pooling",0.8378
"2826","348","OCCURRENCE","classic","pooling",0.8108
"2827","348","IMPACT","area","center",0.0815
"2828","348","OCCURRENCE","area","center",0.0486
"2829","348","IMPACT","area","centertogrid",0.2066
"2830","348","OCCURRENCE","area","centertogrid",0.152
"2831","348","IMPACT","area","reachedgrid",0.1674
"2832","348","OCCURRENCE","area","reachedgrid",0.1418
"2833","348","IMPACT","area","weighted",0.0252
"2834","348","OCCURRENCE","area","weighted",0.0164
"2835","348","IMPACT","area","pooling",0.6236
"2836","348","OCCURRENCE","area","pooling",0.5541
"2837","348","IMPACT","center","centertogrid",0.2514
"2838","348","OCCURRENCE","center","centertogrid",0.1892
"2839","348","IMPACT","center","reachedgrid",0.1646
"2840","348","OCCURRENCE","center","reachedgrid",0.1792
"2841","348","IMPACT","center","weighted",0.0721
"2842","348","OCCURRENCE","center","weighted",0.0553
"2843","348","IMPACT","center","pooling",0.6892
"2844","348","OCCURRENCE","center","pooling",0.5676
"2845","348","IMPACT","centertogrid","reachedgrid",0.0868
"2846","348","OCCURRENCE","centertogrid","reachedgrid",0.0179
"2847","348","IMPACT","centertogrid","weighted",0.2314
"2848","348","OCCURRENCE","centertogrid","weighted",0.1466
"2849","348","IMPACT","centertogrid","pooling",0.7534
"2850","348","OCCURRENCE","centertogrid","pooling",0.6486
"2851","348","IMPACT","reachedgrid","weighted",0.1636
"2852","348","OCCURRENCE","reachedgrid","weighted",0.1353
"2853","348","IMPACT","reachedgrid","pooling",0.7452
"2854","348","OCCURRENCE","reachedgrid","pooling",0.6387
"2855","348","IMPACT","weighted","pooling",0.6486
"2856","348","OCCURRENCE","weighted","pooling",0.5619
"2857","349","IMPACT","classic","area",0.3258
"2858","349","OCCURRENCE","classic","area",0.3783
"2859","349","IMPACT","classic","center",0.3733
"2860","349","OCCURRENCE","classic","center",0.4
"2861","349","IMPACT","classic","centertogrid",0.1121
"2862","349","OCCURRENCE","classic","centertogrid",0.2533
"2863","349","IMPACT","classic","reachedgrid",0.1539
"2864","349","OCCURRENCE","classic","reachedgrid",0.25
"2865","349","IMPACT","classic","weighted",0.3399
"2866","349","OCCURRENCE","classic","weighted",0.3705
"2867","349","IMPACT","classic","pooling",0.7067
"2868","349","OCCURRENCE","classic","pooling",0.8667
"2869","349","IMPACT","area","center",0.0969
"2870","349","OCCURRENCE","area","center",0.1109
"2871","349","IMPACT","area","centertogrid",0.2138
"2872","349","OCCURRENCE","area","centertogrid",0.2421
"2873","349","IMPACT","area","reachedgrid",0.1902
"2874","349","OCCURRENCE","area","reachedgrid",0.1904
"2875","349","IMPACT","area","weighted",0.0142
"2876","349","OCCURRENCE","area","weighted",0.0121
"2877","349","IMPACT","area","pooling",0.5678
"2878","349","OCCURRENCE","area","pooling",0.6434
"2879","349","IMPACT","center","centertogrid",0.2613
"2880","349","OCCURRENCE","center","centertogrid",0.2133
"2881","349","IMPACT","center","reachedgrid",0.2195
"2882","349","OCCURRENCE","center","reachedgrid",0.1617
"2883","349","IMPACT","center","weighted",0.0832
"2884","349","OCCURRENCE","center","weighted",0.115
"2885","349","IMPACT","center","pooling",0.6
"2886","349","OCCURRENCE","center","pooling",0.6
"2887","349","IMPACT","centertogrid","reachedgrid",0.0418
"2888","349","OCCURRENCE","centertogrid","reachedgrid",0.0517
"2889","349","IMPACT","centertogrid","weighted",0.2278
"2890","349","OCCURRENCE","centertogrid","weighted",0.2494
"2891","349","IMPACT","centertogrid","pooling",0.5946
"2892","349","OCCURRENCE","centertogrid","pooling",0.6133
"2893","349","IMPACT","reachedgrid","weighted",0.1868
"2894","349","OCCURRENCE","reachedgrid","weighted",0.1978
"2895","349","IMPACT","reachedgrid","pooling",0.5528
"2896","349","OCCURRENCE","reachedgrid","pooling",0.6167
"2897","349","IMPACT","weighted","pooling",0.5816
"2898","349","OCCURRENCE","weighted","pooling",0.6533
"2899","350","IMPACT","classic","area",0.2774
"2900","350","OCCURRENCE","classic","area",0.2722
"2901","350","IMPACT","classic","center",0.36
"2902","350","OCCURRENCE","classic","center",0.24
"2903","350","IMPACT","classic","centertogrid",0.12
"2904","350","OCCURRENCE","classic","centertogrid",0.0667
"2905","350","IMPACT","classic","reachedgrid",0.1358
"2906","350","OCCURRENCE","classic","reachedgrid",0.1223
"2907","350","IMPACT","classic","weighted",0.2941
"2908","350","OCCURRENCE","classic","weighted",0.2505
"2909","350","IMPACT","classic","pooling",0.6667
"2910","350","OCCURRENCE","classic","pooling",0.52
"2911","350","IMPACT","area","center",0.1054
"2912","350","OCCURRENCE","area","center",0.0898
"2913","350","IMPACT","area","centertogrid",0.2254
"2914","350","OCCURRENCE","area","centertogrid",0.2055
"2915","350","IMPACT","area","reachedgrid",0.1821
"2916","350","OCCURRENCE","area","reachedgrid",0.2203
"2917","350","IMPACT","area","weighted",0.0234
"2918","350","OCCURRENCE","area","weighted",0.0296
"2919","350","IMPACT","area","pooling",0.5357
"2920","350","OCCURRENCE","area","pooling",0.6279
"2921","350","IMPACT","center","centertogrid",0.24
"2922","350","OCCURRENCE","center","centertogrid",0.1867
"2923","350","IMPACT","center","reachedgrid",0.2246
"2924","350","OCCURRENCE","center","reachedgrid",0.1937
"2925","350","IMPACT","center","weighted",0.0885
"2926","350","OCCURRENCE","center","weighted",0.0703
"2927","350","IMPACT","center","pooling",0.5467
"2928","350","OCCURRENCE","center","pooling",0.56
"2929","350","IMPACT","centertogrid","reachedgrid",0.0838
"2930","350","OCCURRENCE","centertogrid","reachedgrid",0.0556
"2931","350","IMPACT","centertogrid","weighted",0.2087
"2932","350","OCCURRENCE","centertogrid","weighted",0.1839
"2933","350","IMPACT","centertogrid","pooling",0.5467
"2934","350","OCCURRENCE","centertogrid","pooling",0.5467
"2935","350","IMPACT","reachedgrid","weighted",0.1762
"2936","350","OCCURRENCE","reachedgrid","weighted",0.2042
"2937","350","IMPACT","reachedgrid","pooling",0.5312
"2938","350","OCCURRENCE","reachedgrid","pooling",0.5263
"2939","350","IMPACT","weighted","pooling",0.5225
"2940","350","OCCURRENCE","weighted","pooling",0.6087
"2941","351","IMPACT","classic","area",0.404
"2942","351","OCCURRENCE","classic","area",0.2657
"2943","351","IMPACT","classic","center",0.4189
"2944","351","OCCURRENCE","classic","center",0.2973
"2945","351","IMPACT","classic","centertogrid",0.2764
"2946","351","OCCURRENCE","classic","centertogrid",0.1216
"2947","351","IMPACT","classic","reachedgrid",0.2493
"2948","351","OCCURRENCE","classic","reachedgrid",0.1617
"2949","351","IMPACT","classic","weighted",0.4177
"2950","351","OCCURRENCE","classic","weighted",0.2628
"2951","351","IMPACT","classic","pooling",0.8243
"2952","351","OCCURRENCE","classic","pooling",0.7838
"2953","351","IMPACT","area","center",0.0893
"2954","351","OCCURRENCE","area","center",0.0822
"2955","351","IMPACT","area","centertogrid",0.2247
"2956","351","OCCURRENCE","area","centertogrid",0.1895
"2957","351","IMPACT","area","reachedgrid",0.1546
"2958","351","OCCURRENCE","area","reachedgrid",0.1831
"2959","351","IMPACT","area","weighted",0.0188
"2960","351","OCCURRENCE","area","weighted",0.0064
"2961","351","IMPACT","area","pooling",0.5124
"2962","351","OCCURRENCE","area","pooling",0.5669
"2963","351","IMPACT","center","centertogrid",0.2136
"2964","351","OCCURRENCE","center","centertogrid",0.1757
"2965","351","IMPACT","center","reachedgrid",0.1721
"2966","351","OCCURRENCE","center","reachedgrid",0.1558
"2967","351","IMPACT","center","weighted",0.071
"2968","351","OCCURRENCE","center","weighted",0.0819
"2969","351","IMPACT","center","pooling",0.5135
"2970","351","OCCURRENCE","center","pooling",0.5676
"2971","351","IMPACT","centertogrid","reachedgrid",0.102
"2972","351","OCCURRENCE","centertogrid","reachedgrid",0.0401
"2973","351","IMPACT","centertogrid","weighted",0.211
"2974","351","OCCURRENCE","centertogrid","weighted",0.1922
"2975","351","IMPACT","centertogrid","pooling",0.5479
"2976","351","OCCURRENCE","centertogrid","pooling",0.6622
"2977","351","IMPACT","reachedgrid","weighted",0.1683
"2978","351","OCCURRENCE","reachedgrid","weighted",0.1858
"2979","351","IMPACT","reachedgrid","pooling",0.575
"2980","351","OCCURRENCE","reachedgrid","pooling",0.622
"2981","351","IMPACT","weighted","pooling",0.5264
"2982","351","OCCURRENCE","weighted","pooling",0.5719
"2983","352","IMPACT","classic","area",0.2651
"2984","352","OCCURRENCE","classic","area",0.3532
"2985","352","IMPACT","classic","center",0.3056
"2986","352","OCCURRENCE","classic","center",0.375
"2987","352","IMPACT","classic","centertogrid",0.1667
"2988","352","OCCURRENCE","classic","centertogrid",0.25
"2989","352","IMPACT","classic","reachedgrid",0.1428
"2990","352","OCCURRENCE","classic","reachedgrid",0.222
"2991","352","IMPACT","classic","weighted",0.2557
"2992","352","OCCURRENCE","classic","weighted",0.3597
"2993","352","IMPACT","classic","pooling",0.6111
"2994","352","OCCURRENCE","classic","pooling",0.8333
"2995","352","IMPACT","area","center",0.0801
"2996","352","OCCURRENCE","area","center",0.0825
"2997","352","IMPACT","area","centertogrid",0.2023
"2998","352","OCCURRENCE","area","centertogrid",0.2219
"2999","352","IMPACT","area","reachedgrid",0.1929
"3000","352","OCCURRENCE","area","reachedgrid",0.1939
"3001","352","IMPACT","area","weighted",0.0122
"3002","352","OCCURRENCE","area","weighted",0.0066
"3003","352","IMPACT","area","pooling",0.659
"3004","352","OCCURRENCE","area","pooling",0.5692
"3005","352","IMPACT","center","centertogrid",0.2639
"3006","352","OCCURRENCE","center","centertogrid",0.1944
"3007","352","IMPACT","center","reachedgrid",0.2544
"3008","352","OCCURRENCE","center","reachedgrid",0.2055
"3009","352","IMPACT","center","weighted",0.07
"3010","352","OCCURRENCE","center","weighted",0.0779
"3011","352","IMPACT","center","pooling",0.6389
"3012","352","OCCURRENCE","center","pooling",0.5972
"3013","352","IMPACT","centertogrid","reachedgrid",0.0594
"3014","352","OCCURRENCE","centertogrid","reachedgrid",0.0354
"3015","352","IMPACT","centertogrid","weighted",0.2117
"3016","352","OCCURRENCE","centertogrid","weighted",0.22
"3017","352","IMPACT","centertogrid","pooling",0.5694
"3018","352","OCCURRENCE","centertogrid","pooling",0.6667
"3019","352","IMPACT","reachedgrid","weighted",0.2022
"3020","352","OCCURRENCE","reachedgrid","weighted",0.192
"3021","352","IMPACT","reachedgrid","pooling",0.56
"3022","352","OCCURRENCE","reachedgrid","pooling",0.6777
"3023","352","IMPACT","weighted","pooling",0.656
"3024","352","OCCURRENCE","weighted","pooling",0.5717
"3025","353","IMPACT","classic","area",0.3124
"3026","353","OCCURRENCE","classic","area",0.3671
"3027","353","IMPACT","classic","center",0.36
"3028","353","OCCURRENCE","classic","center",0.3467
"3029","353","IMPACT","classic","centertogrid",0.12
"3030","353","OCCURRENCE","classic","centertogrid",0.16
"3031","353","IMPACT","classic","reachedgrid",0.1511
"3032","353","OCCURRENCE","classic","reachedgrid",0.1912
"3033","353","IMPACT","classic","weighted",0.3297
"3034","353","OCCURRENCE","classic","weighted",0.3676
"3035","353","IMPACT","classic","pooling",0.6667
"3036","353","OCCURRENCE","classic","pooling",0.6667
"3037","353","IMPACT","area","center",0.0706
"3038","353","OCCURRENCE","area","center",0.048
"3039","353","IMPACT","area","centertogrid",0.1924
"3040","353","OCCURRENCE","area","centertogrid",0.2071
"3041","353","IMPACT","area","reachedgrid",0.1612
"3042","353","OCCURRENCE","area","reachedgrid",0.1758
"3043","353","IMPACT","area","weighted",0.0215
"3044","353","OCCURRENCE","area","weighted",0.0097
"3045","353","IMPACT","area","pooling",0.5098
"3046","353","OCCURRENCE","area","pooling",0.8015
"3047","353","IMPACT","center","centertogrid",0.24
"3048","353","OCCURRENCE","center","centertogrid",0.1867
"3049","353","IMPACT","center","reachedgrid",0.2089
"3050","353","OCCURRENCE","center","reachedgrid",0.1646
"3051","353","IMPACT","center","weighted",0.0603
"3052","353","OCCURRENCE","center","weighted",0.0457
"3053","353","IMPACT","center","pooling",0.5333
"3054","353","OCCURRENCE","center","pooling",0.7867
"3055","353","IMPACT","centertogrid","reachedgrid",0.0698
"3056","353","OCCURRENCE","centertogrid","reachedgrid",0.0444
"3057","353","IMPACT","centertogrid","weighted",0.2097
"3058","353","OCCURRENCE","centertogrid","weighted",0.2076
"3059","353","IMPACT","centertogrid","pooling",0.5467
"3060","353","OCCURRENCE","centertogrid","pooling",0.7467
"3061","353","IMPACT","reachedgrid","weighted",0.1785
"3062","353","OCCURRENCE","reachedgrid","weighted",0.1764
"3063","353","IMPACT","reachedgrid","pooling",0.5155
"3064","353","OCCURRENCE","reachedgrid","pooling",0.7023
"3065","353","IMPACT","weighted","pooling",0.5219
"3066","353","OCCURRENCE","weighted","pooling",0.8031
"3067","354","IMPACT","classic","area",0.2891
"3068","354","OCCURRENCE","classic","area",0.3872
"3069","354","IMPACT","classic","center",0.3108
"3070","354","OCCURRENCE","classic","center",0.3514
"3071","354","IMPACT","classic","centertogrid",0.2062
"3072","354","OCCURRENCE","classic","centertogrid",0.2162
"3073","354","IMPACT","classic","reachedgrid",0.1581
"3074","354","OCCURRENCE","classic","reachedgrid",0.2293
"3075","354","IMPACT","classic","weighted",0.3233
"3076","354","OCCURRENCE","classic","weighted",0.3684
"3077","354","IMPACT","classic","pooling",0.5135
"3078","354","OCCURRENCE","classic","pooling",0.6216
"3079","354","IMPACT","area","center",0.1151
"3080","354","OCCURRENCE","area","center",0.0813
"3081","354","IMPACT","area","centertogrid",0.208
"3082","354","OCCURRENCE","area","centertogrid",0.1957
"3083","354","IMPACT","area","reachedgrid",0.1927
"3084","354","OCCURRENCE","area","reachedgrid",0.1833
"3085","354","IMPACT","area","weighted",0.0522
"3086","354","OCCURRENCE","area","weighted",0.0201
"3087","354","IMPACT","area","pooling",0.635
"3088","354","OCCURRENCE","area","pooling",0.5074
"3089","354","IMPACT","center","centertogrid",0.2197
"3090","354","OCCURRENCE","center","centertogrid",0.1757
"3091","354","IMPACT","center","reachedgrid",0.2174
"3092","354","OCCURRENCE","center","reachedgrid",0.1888
"3093","354","IMPACT","center","weighted",0.0656
"3094","354","OCCURRENCE","center","weighted",0.063
"3095","354","IMPACT","center","pooling",0.5811
"3096","354","OCCURRENCE","center","pooling",0.5
"3097","354","IMPACT","centertogrid","reachedgrid",0.0707
"3098","354","OCCURRENCE","centertogrid","reachedgrid",0.043
"3099","354","IMPACT","centertogrid","weighted",0.1798
"3100","354","OCCURRENCE","centertogrid","weighted",0.1783
"3101","354","IMPACT","centertogrid","pooling",0.5479
"3102","354","OCCURRENCE","centertogrid","pooling",0.5946
"3103","354","IMPACT","reachedgrid","weighted",0.1773
"3104","354","OCCURRENCE","reachedgrid","weighted",0.1675
"3105","354","IMPACT","reachedgrid","pooling",0.5394
"3106","354","OCCURRENCE","reachedgrid","pooling",0.6077
"3107","354","IMPACT","weighted","pooling",0.6001
"3108","354","OCCURRENCE","weighted","pooling",0.5233
"3109","355","IMPACT","classic","area",0.337
"3110","355","OCCURRENCE","classic","area",0.4313
"3111","355","IMPACT","classic","center",0.3919
"3112","355","OCCURRENCE","classic","center",0.4595
"3113","355","IMPACT","classic","centertogrid",0.1757
"3114","355","OCCURRENCE","classic","centertogrid",0.303
"3115","355","IMPACT","classic","reachedgrid",0.1467
"3116","355","OCCURRENCE","classic","reachedgrid",0.2463
"3117","355","IMPACT","classic","weighted",0.3578
"3118","355","OCCURRENCE","classic","weighted",0.442
"3119","355","IMPACT","classic","pooling",0.5541
"3120","355","OCCURRENCE","classic","pooling",0.8784
"3121","355","IMPACT","area","center",0.078
"3122","355","OCCURRENCE","area","center",0.0947
"3123","355","IMPACT","area","centertogrid",0.1854
"3124","355","OCCURRENCE","area","centertogrid",0.3082
"3125","355","IMPACT","area","reachedgrid",0.1903
"3126","355","OCCURRENCE","area","reachedgrid",0.2432
"3127","355","IMPACT","area","weighted",0.0214
"3128","355","OCCURRENCE","area","weighted",0.0132
"3129","355","IMPACT","area","pooling",0.6087
"3130","355","OCCURRENCE","area","pooling",0.5202
"3131","355","IMPACT","center","centertogrid",0.2432
"3132","355","OCCURRENCE","center","centertogrid",0.3436
"3133","355","IMPACT","center","reachedgrid",0.2452
"3134","355","OCCURRENCE","center","reachedgrid",0.2786
"3135","355","IMPACT","center","weighted",0.0798
"3136","355","OCCURRENCE","center","weighted",0.0844
"3137","355","IMPACT","center","pooling",0.6216
"3138","355","OCCURRENCE","center","pooling",0.5811
"3139","355","IMPACT","centertogrid","reachedgrid",0.0727
"3140","355","OCCURRENCE","centertogrid","reachedgrid",0.065
"3141","355","IMPACT","centertogrid","weighted",0.1833
"3142","355","OCCURRENCE","centertogrid","weighted",0.3044
"3143","355","IMPACT","centertogrid","pooling",0.5405
"3144","355","OCCURRENCE","centertogrid","pooling",0.5753
"3145","355","IMPACT","reachedgrid","weighted",0.2111
"3146","355","OCCURRENCE","reachedgrid","weighted",0.2394
"3147","355","IMPACT","reachedgrid","pooling",0.5478
"3148","355","OCCURRENCE","reachedgrid","pooling",0.6404
"3149","355","IMPACT","weighted","pooling",0.6209
"3150","355","OCCURRENCE","weighted","pooling",0.5317
"3151","356","IMPACT","classic","area",0.27
"3152","356","OCCURRENCE","classic","area",0.3238
"3153","356","IMPACT","classic","center",0.2817
"3154","356","OCCURRENCE","classic","center",0.3803
"3155","356","IMPACT","classic","centertogrid",0.0423
"3156","356","OCCURRENCE","classic","centertogrid",0.2817
"3157","356","IMPACT","classic","reachedgrid",0.0843
"3158","356","OCCURRENCE","classic","reachedgrid",0.1726
"3159","356","IMPACT","classic","weighted",0.273
"3160","356","OCCURRENCE","classic","weighted",0.3406
"3161","356","IMPACT","classic","pooling",0.6761
"3162","356","OCCURRENCE","classic","pooling",0.5634
"3163","356","IMPACT","area","center",0.0937
"3164","356","OCCURRENCE","area","center",0.0995
"3165","356","IMPACT","area","centertogrid",0.2559
"3166","356","OCCURRENCE","area","centertogrid",0.2887
"3167","356","IMPACT","area","reachedgrid",0.1857
"3168","356","OCCURRENCE","area","reachedgrid",0.1796
"3169","356","IMPACT","area","weighted",0.0088
"3170","356","OCCURRENCE","area","weighted",0.0168
"3171","356","IMPACT","area","pooling",0.6658
"3172","356","OCCURRENCE","area","pooling",0.5745
"3173","356","IMPACT","center","centertogrid",0.2676
"3174","356","OCCURRENCE","center","centertogrid",0.2958
"3175","356","IMPACT","center","reachedgrid",0.1974
"3176","356","OCCURRENCE","center","reachedgrid",0.2077
"3177","356","IMPACT","center","weighted",0.0898
"3178","356","OCCURRENCE","center","weighted",0.0865
"3179","356","IMPACT","center","pooling",0.662
"3180","356","OCCURRENCE","center","pooling",0.5211
"3181","356","IMPACT","centertogrid","reachedgrid",0.0702
"3182","356","OCCURRENCE","centertogrid","reachedgrid",0.1091
"3183","356","IMPACT","centertogrid","weighted",0.2589
"3184","356","OCCURRENCE","centertogrid","weighted",0.2833
"3185","356","IMPACT","centertogrid","pooling",0.7183
"3186","356","OCCURRENCE","centertogrid","pooling",0.5634
"3187","356","IMPACT","reachedgrid","weighted",0.1886
"3188","356","OCCURRENCE","reachedgrid","weighted",0.1742
"3189","356","IMPACT","reachedgrid","pooling",0.6928
"3190","356","OCCURRENCE","reachedgrid","pooling",0.5763
"3191","356","IMPACT","weighted","pooling",0.6726
"3192","356","OCCURRENCE","weighted","pooling",0.5577
"3193","357","IMPACT","classic","area",0.2496
"3194","357","OCCURRENCE","classic","area",0.2354
"3195","357","IMPACT","classic","center",0.3333
"3196","357","OCCURRENCE","classic","center",0.2533
"3197","357","IMPACT","classic","centertogrid",0.069
"3198","357","OCCURRENCE","classic","centertogrid",0.12
"3199","357","IMPACT","classic","reachedgrid",0.0897
"3200","357","OCCURRENCE","classic","reachedgrid",0.1047
"3201","357","IMPACT","classic","weighted",0.2703
"3202","357","OCCURRENCE","classic","weighted",0.236
"3203","357","IMPACT","classic","pooling",0.5333
"3204","357","OCCURRENCE","classic","pooling",0.5467
"3205","357","IMPACT","area","center",0.1129
"3206","357","OCCURRENCE","area","center",0.0684
"3207","357","IMPACT","area","centertogrid",0.1874
"3208","357","OCCURRENCE","area","centertogrid",0.2016
"3209","357","IMPACT","area","reachedgrid",0.1908
"3210","357","OCCURRENCE","area","reachedgrid",0.1773
"3211","357","IMPACT","area","weighted",0.0257
"3212","357","OCCURRENCE","area","weighted",0.0065
"3213","357","IMPACT","area","pooling",0.5075
"3214","357","OCCURRENCE","area","pooling",0.5492
"3215","357","IMPACT","center","centertogrid",0.3
"3216","357","OCCURRENCE","center","centertogrid",0.1733
"3217","357","IMPACT","center","reachedgrid",0.2479
"3218","357","OCCURRENCE","center","reachedgrid",0.1503
"3219","357","IMPACT","center","weighted",0.0886
"3220","357","OCCURRENCE","center","weighted",0.062
"3221","357","IMPACT","center","pooling",0.5067
"3222","357","OCCURRENCE","center","pooling",0.6133
"3223","357","IMPACT","centertogrid","reachedgrid",0.087
"3224","357","OCCURRENCE","centertogrid","reachedgrid",0.0243
"3225","357","IMPACT","centertogrid","weighted",0.2114
"3226","357","OCCURRENCE","centertogrid","weighted",0.2002
"3227","357","IMPACT","centertogrid","pooling",0.5
"3228","357","OCCURRENCE","centertogrid","pooling",0.6667
"3229","357","IMPACT","reachedgrid","weighted",0.1806
"3230","357","OCCURRENCE","reachedgrid","weighted",0.1759
"3231","357","IMPACT","reachedgrid","pooling",0.5521
"3232","357","OCCURRENCE","reachedgrid","pooling",0.6423
"3233","357","IMPACT","weighted","pooling",0.5314
"3234","357","OCCURRENCE","weighted","pooling",0.5558
"3235","358","IMPACT","classic","area",0.277
"3236","358","OCCURRENCE","classic","area",0.3896
"3237","358","IMPACT","classic","center",0.3108
"3238","358","OCCURRENCE","classic","center",0.4459
"3239","358","IMPACT","classic","centertogrid",0.0811
"3240","358","OCCURRENCE","classic","centertogrid",0.2703
"3241","358","IMPACT","classic","reachedgrid",0.1502
"3242","358","OCCURRENCE","classic","reachedgrid",0.2653
"3243","358","IMPACT","classic","weighted",0.2924
"3244","358","OCCURRENCE","classic","weighted",0.3995
"3245","358","IMPACT","classic","pooling",0.5946
"3246","358","OCCURRENCE","classic","pooling",0.8243
"3247","358","IMPACT","area","center",0.097
"3248","358","OCCURRENCE","area","center",0.0735
"3249","358","IMPACT","area","centertogrid",0.2375
"3250","358","OCCURRENCE","area","centertogrid",0.2001
"3251","358","IMPACT","area","reachedgrid",0.161
"3252","358","OCCURRENCE","area","reachedgrid",0.1621
"3253","358","IMPACT","area","weighted",0.0282
"3254","358","OCCURRENCE","area","weighted",0.0176
"3255","358","IMPACT","area","pooling",0.5284
"3256","358","OCCURRENCE","area","pooling",0.5122
"3257","358","IMPACT","center","centertogrid",0.2297
"3258","358","OCCURRENCE","center","centertogrid",0.1757
"3259","358","IMPACT","center","reachedgrid",0.1772
"3260","358","OCCURRENCE","center","reachedgrid",0.1807
"3261","358","IMPACT","center","weighted",0.0696
"3262","358","OCCURRENCE","center","weighted",0.0626
"3263","358","IMPACT","center","pooling",0.527
"3264","358","OCCURRENCE","center","pooling",0.5135
"3265","358","IMPACT","centertogrid","reachedgrid",0.0973
"3266","358","OCCURRENCE","centertogrid","reachedgrid",0.038
"3267","358","IMPACT","centertogrid","weighted",0.2153
"3268","358","OCCURRENCE","centertogrid","weighted",0.1898
"3269","358","IMPACT","centertogrid","pooling",0.5676
