""	"ACC2SURV_ACCID"	"ANS2SURV_ID"	"IMPACT"	"OCCURRENCE"	"X1PCT"	"Y1PCT"	"X2PCT"	"Y2PCT"	"QUES2SURV_QUESID"	"QUES2SURV_METHOD"	"X1Pixel"	"X2Pixel"	"Y1Pixel"	"Y2Pixel"	"ClassicGrid"	"getlowx"	"gethighx"	"getlowy"	"gethighy"	"hitOcc"	"hitImp"
"4162"	486	758622	5	5	"81,5"	"81,25"	"95,5"	"92,75"	360	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4163"	486	758681	3	3	""	""	""	""	361	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4164"	486	758682	3	3	"38"	"46,5"	"62,25"	"59"	361	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4165"	486	758741	4	3	""	""	""	""	362	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4166"	486	758742	5	4	"79"	"64,75"	"94,75"	"78,25"	362	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4167"	486	758801	4	2	""	""	""	""	363	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4168"	486	758802	3	3	"1"	"0"	"88"	"98,75"	363	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4169"	486	758861	NA	NA	""	""	""	""	364	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4170"	486	758862	NA	NA	""	""	""	""	364	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4171"	486	758921	3	2	""	""	""	""	365	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4172"	486	758922	2	1	"13,25"	"8,5"	"35,5"	"19,25"	365	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4173"	486	758981	3	3	""	""	""	""	366	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4174"	486	758982	4	1	"54"	"10,5"	"72"	"23,5"	366	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4175"	486	759041	4	3	""	""	""	""	297	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4176"	486	759042	5	3	"74,5"	"41,75"	"94,5"	"59,5"	297	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4177"	486	759101	NA	NA	""	""	""	""	298	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4178"	486	759102	NA	NA	""	""	""	""	298	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4179"	486	759161	3	2	""	""	""	""	281	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4180"	486	759162	4	3	"51,5"	"44,25"	"72,75"	"57,5"	281	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4181"	486	759221	4	3	""	""	""	""	282	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4182"	486	759222	4	3	"68,75"	"48"	"90,5"	"60,75"	282	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4183"	486	759281	4	3	""	""	""	""	283	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4184"	486	759282	4	3	"60,5"	"47"	"78"	"58,75"	283	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4185"	486	759341	4	4	""	""	""	""	284	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4186"	486	759342	5	4	"76,75"	"63,75"	"94,75"	"79,5"	284	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4187"	486	759401	4	4	""	""	""	""	285	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4188"	486	759402	3	3	"36,5"	"47,75"	"61,5"	"58,75"	285	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4189"	486	759461	2	4	""	""	""	""	286	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4190"	486	759462	3	2	"37"	"13,75"	"59,75"	"27"	286	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4191"	486	759521	4	5	""	""	""	""	287	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4192"	486	759522	5	1	"80,75"	"6"	"94,25"	"20"	287	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4193"	486	759581	NA	NA	""	""	""	""	288	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4194"	486	759582	NA	NA	""	""	""	""	288	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4195"	486	759641	4	3	""	""	""	""	289	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4196"	486	759642	4	4	"63,75"	"72"	"80"	"84"	289	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4197"	486	759701	4	4	""	""	""	""	290	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4198"	486	759702	5	1	"77"	"6,5"	"94,75"	"19,75"	290	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4199"	486	759761	4	4	""	""	""	""	291	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4200"	486	759762	3	3	"49"	"33"	"67,25"	"48,75"	291	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4201"	486	759821	4	5	""	""	""	""	292	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4202"	486	759822	5	1	"75,5"	"11"	"96,75"	"27,25"	292	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4203"	486	759881	NA	NA	""	""	""	""	293	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4204"	486	759882	NA	NA	""	""	""	""	293	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4205"	486	759941	4	4	""	""	""	""	294	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4206"	486	759942	5	1	"82"	"4,75"	"97,25"	"31"	294	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4207"	486	760001	4	3	""	""	""	""	295	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4208"	486	760002	4	3	"62,25"	"37,25"	"84,5"	"55,25"	295	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4209"	486	760061	4	3	""	""	""	""	296	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4210"	486	760062	5	3	"78,5"	"45,75"	"96,75"	"62"	296	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4211"	486	760121	5	3	""	""	""	""	320	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4212"	486	760122	5	4	"84,25"	"60,5"	"97"	"72,75"	320	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4213"	486	760181	5	3	""	""	""	""	321	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4214"	486	760182	5	3	"81,75"	"43,5"	"96,25"	"61,75"	321	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4215"	486	760241	3	3	""	""	""	""	299	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4216"	486	760242	2	3	"22,25"	"44,75"	"47"	"58,75"	299	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4217"	486	760301	4	3	""	""	""	""	300	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4218"	486	760302	5	3	"72"	"47"	"91,5"	"61"	300	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4219"	486	760361	4	3	""	""	""	""	301	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4220"	486	760362	3	3	"43,5"	"46,75"	"66,5"	"60"	301	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4221"	486	760421	4	3	""	""	""	""	302	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4222"	486	760422	5	4	"84,25"	"65,5"	"96,75"	"83,25"	302	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4223"	486	760481	4	3	""	""	""	""	303	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4224"	486	760482	5	4	"76,25"	"63,25"	"96,5"	"81"	303	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4225"	486	760541	NA	NA	""	""	""	""	304	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4226"	486	760542	NA	NA	""	""	""	""	304	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4227"	486	760601	4	3	""	""	""	""	305	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4228"	486	760602	5	5	"90,25"	"74,25"	"98,5"	"93,75"	305	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4229"	486	760661	3	3	""	""	""	""	306	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4230"	486	760662	5	4	"85,25"	"58"	"98,25"	"79,25"	306	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4231"	486	760721	3	3	""	""	""	""	307	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4232"	486	760722	5	3	"77"	"42"	"91"	"59"	307	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4233"	486	760781	NA	NA	""	""	""	""	308	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4234"	486	760782	NA	NA	""	""	""	""	308	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4235"	486	760841	4	4	""	""	""	""	309	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4236"	486	760842	5	3	"74,25"	"32,75"	"91,25"	"54,5"	309	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4237"	486	760901	4	2	""	""	""	""	310	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4238"	486	760902	4	5	"58,5"	"73"	"82,25"	"90,25"	310	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4239"	486	760961	5	2	""	""	""	""	311	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4240"	486	760962	4	4	"50,5"	"64,75"	"70,75"	"79"	311	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4241"	486	761021	5	2	""	""	""	""	312	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4242"	486	761022	5	4	"84,5"	"58"	"96,5"	"78,75"	312	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4243"	486	761081	4	3	""	""	""	""	313	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4244"	486	761082	4	4	"63,5"	"53,5"	"82,75"	"76,75"	313	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4245"	486	761141	NA	NA	""	""	""	""	314	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4246"	486	761142	NA	NA	""	""	""	""	314	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4247"	486	761201	3	2	""	""	""	""	315	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4248"	486	761202	4	5	"51,75"	"81,5"	"71,75"	"93,75"	315	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4249"	486	761261	NA	NA	""	""	""	""	316	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4250"	486	761262	NA	NA	""	""	""	""	316	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4251"	486	761321	4	4	""	""	""	""	317	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4252"	486	761322	5	2	"73,25"	"11,75"	"92,25"	"29,5"	317	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4253"	486	761381	NA	NA	""	""	""	""	318	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4254"	486	761382	NA	NA	""	""	""	""	318	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4255"	486	761441	4	4	""	""	""	""	319	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4256"	486	761442	4	2	"56,5"	"27,5"	"73,5"	"45"	319	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4257"	486	761501	5	4	""	""	""	""	322	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4258"	486	761502	4	3	"61,5"	"32,25"	"84,25"	"51,75"	322	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4259"	486	761561	4	4	""	""	""	""	323	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4260"	486	761562	4	3	"43,75"	"36"	"80"	"61,25"	323	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4261"	486	761621	NA	NA	""	""	""	""	324	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4262"	486	761622	NA	NA	""	""	""	""	324	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4263"	486	761681	4	3	""	""	""	""	340	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4264"	486	761682	3	4	"47,75"	"59,75"	"71"	"76,5"	340	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4265"	486	761741	NA	NA	""	""	""	""	341	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4266"	486	761742	NA	NA	""	""	""	""	341	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4267"	486	761801	4	4	""	""	""	""	342	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4268"	486	761802	3	3	"43,25"	"48"	"60,25"	"61,25"	342	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4269"	486	761861	3	4	""	""	""	""	343	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4270"	486	761862	2	1	"25"	"10,75"	"39,25"	"25,75"	343	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4271"	486	761921	4	4	""	""	""	""	325	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4272"	486	761922	3	3	"1,5"	"1,5"	"99"	"98,5"	325	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4273"	486	761981	3	3	""	""	""	""	326	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4274"	486	761982	2	2	"27,5"	"14,5"	"52,25"	"30,5"	326	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4275"	486	762041	3	3	""	""	""	""	327	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4276"	486	762042	4	3	"59,75"	"47"	"84,5"	"61"	327	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4277"	486	762101	3	3	""	""	""	""	328	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4278"	486	762102	3	3	"35,75"	"50,25"	"68,75"	"67"	328	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4279"	486	762161	NA	NA	""	""	""	""	329	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4280"	486	762162	NA	NA	""	""	""	""	329	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4281"	486	762221	NA	NA	""	""	""	""	330	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4282"	486	762222	NA	NA	""	""	""	""	330	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4283"	486	762281	4	2	""	""	""	""	331	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4284"	486	762282	4	4	"50"	"52,75"	"73,5"	"69,5"	331	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4285"	486	762341	4	5	""	""	""	""	332	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4286"	486	762342	2	1	"27,75"	"12,25"	"51,25"	"24,75"	332	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4287"	486	762401	4	3	""	""	""	""	333	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4288"	486	762402	5	5	"72,75"	"80,75"	"94,5"	"93,25"	333	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4289"	486	762461	NA	NA	""	""	""	""	334	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4290"	486	762462	NA	NA	""	""	""	""	334	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4291"	486	762521	4	4	""	""	""	""	335	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4292"	486	762522	4	1	"50,25"	"10"	"76"	"25"	335	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4293"	486	762581	3	4	""	""	""	""	336	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4294"	486	762582	3	3	"45,25"	"43"	"71"	"59"	336	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4295"	486	762641	4	4	""	""	""	""	337	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4296"	486	762642	2	3	"21,25"	"39,25"	"44,5"	"54,75"	337	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4297"	486	762701	3	4	""	""	""	""	338	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4298"	486	762702	3	3	"41,75"	"43,25"	"67"	"58"	338	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4299"	486	762761	NA	NA	""	""	""	""	339	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4300"	486	762762	NA	NA	""	""	""	""	339	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4301"	485	762821	NA	NA	""	""	""	""	344	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4302"	485	762822	NA	NA	""	""	""	""	344	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4303"	485	762883	NA	NA	""	""	""	""	345	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4304"	485	762884	NA	NA	""	""	""	""	345	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4305"	485	762945	NA	NA	""	""	""	""	346	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4306"	485	762946	NA	NA	""	""	""	""	346	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4307"	485	763007	NA	NA	""	""	""	""	347	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4308"	485	763008	NA	NA	""	""	""	""	347	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4309"	485	763069	3	3	""	""	""	""	348	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4310"	485	763070	3	4	"54,5"	"61"	"57,75"	"74,25"	348	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4311"	485	763131	3	3	""	""	""	""	349	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4312"	485	763132	3	4	"54,75"	"78"	"60,25"	"81,25"	349	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4313"	485	763193	3	3	""	""	""	""	350	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4314"	485	763194	5	5	"90,5"	"87,75"	"93,75"	"97,5"	350	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4315"	485	763255	3	3	""	""	""	""	351	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4316"	485	763256	5	3	"78"	"51,5"	"94"	"53,75"	351	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4317"	485	763317	3	4	""	""	""	""	352	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4318"	485	763318	5	3	"85,75"	"46,75"	"89,25"	"51,75"	352	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4319"	485	763379	3	4	""	""	""	""	353	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4320"	485	763380	5	5	"73,75"	"84"	"90,25"	"89"	353	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4321"	485	763441	3	5	""	""	""	""	354	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4322"	485	763442	5	3	"75,5"	"47"	"97,25"	"53,25"	354	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4323"	485	763503	3	4	""	""	""	""	355	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4324"	485	763504	5	5	"74,5"	"79,75"	"86,25"	"87"	355	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4325"	485	763565	3	4	""	""	""	""	356	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4326"	485	763566	5	5	"78,75"	"78,5"	"91,5"	"87,25"	356	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4327"	485	763627	4	4	""	""	""	""	357	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4328"	485	763628	4	5	"65,5"	"84,5"	"83,5"	"89,25"	357	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4329"	485	763689	4	4	""	""	""	""	358	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4330"	485	763690	4	3	"60"	"49,5"	"80,5"	"55,5"	358	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4331"	485	763751	4	4	""	""	""	""	359	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4332"	485	763752	5	3	"72,75"	"52,5"	"88,5"	"56"	359	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4333"	485	763813	4	4	""	""	""	""	360	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4334"	485	763814	5	3	"72"	"52"	"90,75"	"55,75"	360	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4335"	485	763875	4	4	""	""	""	""	361	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4336"	485	763876	5	3	"69,25"	"49,25"	"91,25"	"56"	361	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4337"	485	763937	4	4	""	""	""	""	362	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4338"	485	763938	4	1	"65"	"10,75"	"88,75"	"16,25"	362	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4339"	485	763999	4	4	""	""	""	""	363	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4340"	485	764000	4	2	"60"	"27,75"	"81"	"33"	363	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4341"	485	764061	4	4	""	""	""	""	364	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4342"	485	764062	5	3	"71,25"	"50"	"91,5"	"52,25"	364	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4343"	485	764123	4	4	""	""	""	""	365	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4344"	485	764124	4	1	"69,75"	"12,5"	"88,5"	"17"	365	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4345"	485	764185	3	4	""	""	""	""	366	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4346"	485	764186	4	1	"69,75"	"15,25"	"79,75"	"19,25"	366	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4347"	485	764247	5	4	""	""	""	""	297	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4348"	485	764248	NA	NA	"73,5"	"47,75"	"86,5"	"51,25"	297	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4349"	485	764309	4	4	""	""	""	""	298	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4350"	485	764310	4	5	"50,25"	"85,25"	"70,75"	"91,25"	298	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4351"	485	764371	4	4	""	""	""	""	281	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
